28S:1666	28S	1666	0.305468787101487	0.258913409265122
28S:1667	28S	1667	0.229794267745601	0.202299277503244
28S:1668	28S	1668	0.18360411283305	0.159828636004902
28S:1669	28S	1669	0.118975391029809	0.0990509344729631
28S:1780	28S	1780	0.107584957472225	0.0861154648771981
28S:1781	28S	1781	0.15201918214516	0.106229569521563
28S:1782	28S	1782	0.157679107380153	0.0677370724440219
28S:1783	28S	1783	0.108608045510999	0.0763429967324016
28S:1784	28S	1784	0.0400439841870889	0.0721311560651521
28S:1789	28S	1789	0.052165020848701	0.119210839042455
28S:1790	28S	1790	0.0628008794275505	0.131378201586865
28S:1791	28S	1791	0.0979732339530708	0.117201404399179
28S:2111	28S	2111	0.137550258074149	0.139345140405158
28S:2112	28S	2112	0.280259585904959	0.275467807150079
28S:2113	28S	2113	0.264168493681326	0.264703959463731
28S:2114	28S	2114	0.327738364874985	0.297613464932728
28S:2115	28S	2115	0.336138129047589	0.2923096851407
28S:2116	28S	2116	0.252876048569246	0.188531857079164
28S:2117	28S	2117	0.114512676615358	0.0647226488971424
28S:2131	28S	2131	0.0813460799088512	0.112984951611175
28S:2132	28S	2132	0.0834955449591712	0.129834381229974
28S:2133	28S	2133	0.131841660906226	0.186464739708629
28S:2134	28S	2134	0.189011317809249	0.226761063916421
28S:2135	28S	2135	0.171177479675448	0.191473609093955
28S:2136	28S	2136	0.133743305837063	0.136139819187581
28S:2137	28S	2137	0.131232142723109	0.121456457688065
28S:2138	28S	2138	0.0818473906966894	0.0659803017878389
28S:2171	28S	2171	0.105196721643786	0.118844331665981
28S:2172	28S	2172	0.118067947673247	0.145065557249376
28S:2173	28S	2173	0.124909011296762	0.137202099716057
28S:2174	28S	2174	0.113959437908144	0.111712229756552
28S:2175	28S	2175	0.111753740553386	0.11498348526413
28S:2429	28S	2429	0.105401437771214	0.086805970119348
28S:2430	28S	2430	0.191442587436665	0.163986842660542
28S:2431	28S	2431	0.265226496391662	0.237814964286334
28S:2432	28S	2432	0.352701805357871	0.355546627748475
28S:2433	28S	2433	0.416397680815594	0.412617699770427
28S:2434	28S	2434	0.399445048256065	0.401066991483855
28S:2435	28S	2435	0.35884674270975	0.380692127730053
28S:2436	28S	2436	0.300086845021126	0.343463480129743
28S:2437	28S	2437	0.1977802994353	0.226314339937111
28S:2438	28S	2438	0.0734949404328509	0.141145604360738
28S:2526	28S	2526	0.156471717634503	0.136994053957579
28S:2527	28S	2527	0.140953199939528	0.119756820630176
28S:2528	28S	2528	0.127809163296237	0.111080688900647
28S:2529	28S	2529	0.146710410597099	0.135944188517569
28S:2530	28S	2530	0.162983448320951	0.160745241409707
28S:2536	28S	2536	0.0380305739834192	0.0703526104460488
28S:2587	28S	2587	0.0426072587571535	0.0678714049057741
28S:2588	28S	2588	0.0983898068912961	0.108496501707547
28S:2589	28S	2589	0.147177151295663	0.135055386529635
28S:2590	28S	2590	0.187250004114995	0.168210005385613
28S:2591	28S	2591	0.166038257562309	0.142621202413801
28S:2592	28S	2592	0.111223454893236	0.0870730102106694
28S:2593	28S	2593	0.0879507633116265	0.102035820483138
28S:2594	28S	2594	0.05341287391798	0.0924000401691722
28S:2595	28S	2595	0.0567369542700582	0.089461699910828
28S:2596	28S	2596	0.0575298870586469	0.089847584303016
28S:2597	28S	2597	0.0578067877579946	0.0928546857175323
28S:2620	28S	2620	0.106177428764115	0.0880404984072214
28S:2621	28S	2621	0.0610556251055996	0.0694489750511977
28S:2622	28S	2622	0.0591935141032121	0.0669593249567411
28S:2643	28S	2643	0.0371076527752673	0.0661408936666322
28S:2649	28S	2649	0.0515820533061522	0.0785360863724258
28S:2651	28S	2651	0.0895072182094592	0.0777821799281551
28S:2652	28S	2652	0.0962564986264107	0.0783921215219969
28S:2674	28S	2674	0.0566129332444536	0.0928456471996467
28S:2675	28S	2675	0.0433473795870225	0.0760564717519832
28S:2676	28S	2676	0.0413335539164459	0.0688786202247857
28S:2683	28S	2683	0.0399278236396412	0.0767148722822544
28S:2684	28S	2684	0.0487731736436976	0.0820136713125789
28S:2701	28S	2701	0.150707982178556	0.147794114151898
28S:2702	28S	2702	0.193011810904019	0.183145431453656
28S:2703	28S	2703	0.276955535760805	0.273486654527666
28S:2704	28S	2704	0.411160613538391	0.401565585632141
28S:2705	28S	2705	0.363626962160839	0.373277027298104
28S:2706	28S	2706	0.259703217460875	0.272451441043775
28S:2707	28S	2707	0.213715911374821	0.233129200074487
28S:2708	28S	2708	0.126900751248754	0.142879257338566
28S:3080	28S	3080	0.042547621027214	0.0755038102431835
28S:3081	28S	3081	0.0395231412467054	0.0704731280309634
28S:3082	28S	3082	0.0454787626084554	0.0677089992851585
28S:3224	28S	3224	0.039378494754631	0.152755939353285
28S:3225	28S	3225	0.0552765931770431	0.111508141978265
28S:3226	28S	3226	0.0763108950698623	0.101659717496254
28S:3227	28S	3227	0.0977137284766441	0.0900112623828271
28S:3228	28S	3228	0.0886430373121234	0.0839913286516527
28S:3253	28S	3253	0.0808326282398746	0.0766036246151276
28S:3254	28S	3254	0.0865053664174429	0.107306416264332
28S:3255	28S	3255	0.0884499846022369	0.1062152788675
28S:3256	28S	3256	0.0687278707546777	0.0783908343578574
28S:3257	28S	3257	0.0436279680549041	0.0683774047625174
28S:3277	28S	3277	0.0646985679599275	0.0754799863299271
28S:3278	28S	3278	0.106747100558499	0.148213399459535
28S:3279	28S	3279	0.120480385149088	0.181640824321505
28S:3280	28S	3280	0.12239425741261	0.180187495311681
28S:3281	28S	3281	0.099392736932105	0.136276019454308
28S:3282	28S	3282	0.0473826007915399	0.0867433345393587
28S:3337	28S	3337	0.0467133203972723	0.0669636456058829
28S:3341	28S	3341	0.0439854142675666	0.0707043991860603
28S:3346	28S	3346	0.105704060855301	0.109479982056285
28S:3347	28S	3347	0.0808543330121352	0.100055444249971
28S:3350	28S	3350	0.0615964372793376	0.0937867070300393
28S:3351	28S	3351	0.058692676842425	0.073595416951298
28S:3369	28S	3369	0.0655220346284211	0.0769622022838634
28S:3370	28S	3370	0.058079851521426	0.102596814332908
28S:3371	28S	3371	0.040584805825479	0.101398924015311
28S:3395	28S	3395	0.0410246252041551	0.064786701802299
28S:3405	28S	3405	0.110970221912404	0.149222521251627
28S:3406	28S	3406	0.192335194848652	0.219425034435742
28S:3407	28S	3407	0.220933511221511	0.215676675105787
28S:3408	28S	3408	0.340696465720387	0.322630654439564
28S:3409	28S	3409	0.355253610594441	0.328091470317177
28S:3410	28S	3410	0.212696669727276	0.194578995896451
28S:3411	28S	3411	0.126904216436752	0.113396843232908
28S:3412	28S	3412	0.081998731732071	0.0826766008717814
28S:3417	28S	3417	0.119097005991904	0.0928550809247262
28S:3418	28S	3418	0.133970383401894	0.121626037296869
28S:3419	28S	3419	0.117909376486908	0.140877778304207
28S:3420	28S	3420	0.109936595866801	0.167559470462243
28S:3421	28S	3421	0.102298619366642	0.161250731276066
28S:3422	28S	3422	0.0495913147721594	0.140631115751557
28S:3532	28S	3532	0.0387787638583119	0.0683137449393492
28S:3533	28S	3533	0.0421682789826148	0.0770519163613382
28S:757	28S	757	0.0429445964472237	0.0747164478684252
28S:772	28S	772	0.129173620649618	0.069324707892823
28S:773	28S	773	0.130145495044453	0.101147872747458
28S:774	28S	774	0.069549400550569	0.0705869424255641
28S:785	28S	785	0.0446389025408627	0.0636946448310504
28S:786	28S	786	0.0659451491089449	0.0897325435902685
28S:787	28S	787	0.120340062598043	0.128739219831673
28S:788	28S	788	0.169909223740906	0.168599435304366
28S:789	28S	789	0.225483465441208	0.217335872363105
28S:790	28S	790	0.188483269008823	0.166447026311563
28S:791	28S	791	0.142205044317928	0.123611260560684
28S:792	28S	792	0.0932459991202492	0.0993563977197893
28S:793	28S	793	0.0465366516574854	0.0706403384320755
28S:809	28S	809	0.0435434480982688	0.0688312120170376
28S:825	28S	825	0.0371419016122848	0.0808266492742433
28S:826	28S	826	0.038314079575376	0.0833211490684295
28S:898	28S	898	0.0401645186747781	0.0826657507208486
28S:899	28S	899	0.0428924408790079	0.0774967552041355
28S:900	28S	900	0.0390567992494599	0.0689469462922463
28S:902	28S	902	0.0403499915317954	0.0674830099917115
28S:977	28S	977	0.0442854348328634	0.0895354217005586
28S:978	28S	978	0.047521154022987	0.10494952851636
28S:979	28S	979	0.101641765743585	0.172591565061317
28S:980	28S	980	0.16478237178668	0.245603657872809
28S:981	28S	981	0.152570156500698	0.235411298756792
28S:982	28S	982	0.103339234952451	0.148225491213162
28S:983	28S	983	0.101458651771061	0.127725166014271
28S:984	28S	984	0.0512360673681898	0.0637691317081897
28S:990	28S	990	0.136288454671561	0.196457708339524
28S:991	28S	991	0.241618838105041	0.259554617541523
28S:992	28S	992	0.285785194638212	0.304228786078381
28S:993	28S	993	0.323373703890379	0.338943135712637
28S:994	28S	994	0.314078583148761	0.303894957530102
28S:995	28S	995	0.21939673752773	0.187553870256263
28S:996	28S	996	0.12685001294257	0.127690592865885
28S:997	28S	997	0.078775086120175	0.102452890339745
28S:998	28S	998	0.0370289420543135	0.0641984966513223
